cod_eve,fec_not,semana,año,cod_pre,cod_sub,cod_mun_,num_con,gru_1,gru_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,grupo_10,grupo_11,grupo_12,grupo_13,grupo_14,grupo_15,grupo_16,grupo_17,grupo_18,cas_sos,cas_pro,cas_conl,cas_conc,cas_conn,hombres,mujeres,vivos,muertos,pte_hos,pte_amb,cod_dpto_p,cod_mun_pr,bar_sector,sospe_even,cual_ot_ev,ajuste,fec_aju,version_a,nit_upgd,nom_upgd,ndep_notif,nmun_notif,ndep_proce,nmun_proce,version_b,unnamed:_52,unnamed:_53,suma_fed,suma_fed_<5,archivo_origen,carpeta_evento
998,2025-04-19,16,2025,7315201042,01,73152,1100255662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,152,BARRIO DIVINO NIÑO,,,0,20/04/2025,,8000317249,HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTAQDO,TOLIMA,CASABIANCA,TOLIMA,CASABIANCA,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7362400815,01,73624,1100256049,16,4,3,0,1,0,1,2,0,0,1,0,2,0,0,0,0,2,,,,32,,10,22,32,0,4,28,73,624,HSV,,,0,21/04/2025,,8090057194,HOSPITAL SAN VICENTE,TOLIMA,ROVIRA,TOLIMA,ROVIRA,,32,20,2,20,BD-998.xlsx,raw
998,2025-01-03,1,2025,7334900926,01,73349,1100199990,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,,,4,,3,1,4,0,0,4,73,349,999999999999,,,0,03/01/2025,,8907006668,HOSPITAL SAN JUAN DE DIOS E S E NIVEL  II HONDA,TOLIMA,HONDA,TOLIMA,HONDA,,4,0,1,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7328301040,01,73283,1100200393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,283,HSVP,,,0,04/01/2025,,8907009014,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,FRESNO,TOLIMA,FRESNO,,1,0,0,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7304301056,01,73043,1100200834,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,043,SIN INFORMACIÓN,,,0,04/01/2025,,8001635101,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTAD,TOLIMA,ANZOATEGUI,TOLIMA,ANZOATEGUI,,2,0,0,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7327000880,01,73270,1100201069,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,,,,5,,1,4,5,0,0,5,73,270,HOSPITAL FALAN,,,0,05/01/2025,,8001934905,ESE HOSPITAL SANTA ANA NIVEL I,TOLIMA,FALAN,TOLIMA,FALAN,,5,1,1,1,BD-998.xlsx,raw
998,2025-02-16,8,2025,7321700855,02,73217,1100223234,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,5,,2,3,5,0,0,5,73,217,IPS THE WALA INDIGENA ,,,0,24/02/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,5,3,0,3,BD-998.xlsx,raw
998,2025-02-22,8,2025,7358502320,01,73585,1100223356,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,,,,3,,1,2,3,0,0,3,73,585,CENTRO,,,0,24/02/2025,,900578904,ASCLEPIOS IPS,TOLIMA,PURIFICACION,TOLIMA,PURIFICACION,,3,0,2,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7362400815,01,73624,1100224074,18,2,3,0,0,1,2,4,0,0,1,0,0,1,0,1,1,2,,,,36,,12,24,36,0,2,34,73,624,HSV,,,0,24/02/2025,,8090057194,HOSPITAL SAN VICENTE,TOLIMA,ROVIRA,TOLIMA,ROVIRA,,36,20,5,20,BD-998.xlsx,raw
998,2025-02-22,8,2025,7327501053,01,73275,1100224235,0,1,0,0,0,1,4,2,0,1,1,2,0,0,0,0,1,1,,,,14,,8,6,14,0,0,14,73,275,LA CEIBA ,,,0,24/02/2025,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,,14,1,2,1,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300100080,01,73001,1100225041,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,3,1,4,0,0,4,73,001,9999999,,,0,24/02/2025,,93201158,GABRIEL ANDRES CAYCEDO LOPEZ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,4,0,4,BD-998.xlsx,raw
998,2025-02-22,8,2025,7305500802,01,73055,1100225199,0,1,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2,,,,11,,8,3,11,0,0,11,73,055,BAVARO,,,0,24/02/2025,,8001256972,ESE HOSPITAL NELSON RESTREPO MARTINEZ,TOLIMA,ARMERO (GUAYABAL),TOLIMA,ARMERO (GUAYABAL),,11,1,4,1,BD-998.xlsx,raw
998,2025-03-01,9,2025,7386100730,01,73861,1100225966,0,2,0,1,1,1,0,1,3,0,0,0,0,0,0,1,1,1,,,,12,,5,7,12,0,0,12,73,861,HOSPITAL SANTA BARBARA,,,0,01/03/2025,,8907010101,HOSPITAL SANTA BARBARA ESE,TOLIMA,VENADILLO,TOLIMA,VENADILLO,,12,2,3,2,BD-998.xlsx,raw
998,2025-04-12,15,2025,7387000770,01,73870,1100254440,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,870,VILLAHERMOSA,,,0,14/04/2025,,8907045059,HOSPITAL ISMAEL PERDOMO,TOLIMA,VILLAHERMOSA,TOLIMA,VILLAHERMOSA,,2,0,0,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7344371133,00,73443,1100254783,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,443,SIN INFORMACION ,,,0,14/04/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,2,0,0,0,BD-998.xlsx,raw
998,2025-04-11,15,2025,7300102426,01,73001,1100255083,1,1,0,0,1,0,1,2,0,1,0,1,1,0,0,0,1,1,,,,11,,5,6,11,0,0,11,73,001,SIN INFORMACIÓN,,,0,14/04/2025,,900703272,IPS SALVAR 24H SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,11,2,2,2,BD-998.xlsx,raw
998,2025-04-19,16,2025,7300100532,01,73001,1100255417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,MACARENA,,,0,19/04/2025,,809007943,CLINICA INTEGRAL PROVIDA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7323600925,01,73236,1100255692,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,1,1,73,236,DOLORES,,,0,20/04/2025,,8907005684,HOSPITAL SAN RAFAEL,TOLIMA,DOLORES,TOLIMA,DOLORES,,2,2,0,2,BD-998.xlsx,raw
998,2025-04-19,16,2025,7300102875,02,73001,1100256078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,999999,,,0,21/04/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-01-03,1,2025,7300102822,03,73001,1100199518,2,1,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,,,,10,,4,6,10,0,0,10,73,001,VARSOVIA,,,0,03/01/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,3,0,3,BD-998.xlsx,raw
998,2024-12-29,1,2025,7314800104,01,73148,1100200244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,148,BARRIO LUCITANIA,,,0,04/01/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,1,0,0,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7300102875,07,73001,1100200682,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,,,,5,,4,1,5,0,0,5,73,001,VIVA 1A,,,0,04/01/2025,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,0,1,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7386100730,01,73861,1100200891,0,1,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,,,,7,,3,4,7,0,0,7,73,861,HOSPITAL SANTA BARBARA,,,0,04/01/2025,,8907010101,HOSPITAL SANTA BARBARA ESE,TOLIMA,VENADILLO,TOLIMA,VENADILLO,,7,1,0,1,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300101090,01,73001,1100222802,0,1,0,2,0,1,0,1,2,1,1,1,1,0,1,1,1,1,,,,15,,4,11,15,0,0,15,73,001,J,,,0,24/02/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD CON EXT,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,1,4,1,BD-998.xlsx,raw
998,2025-02-22,8,2025,7328301090,14,73283,1100223156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,,0,1,1,0,0,1,73,283,9999999,,,0,24/02/2025,,800006150,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSAL,TOLIMA,FRESNO,TOLIMA,FRESNO,,1,0,1,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300103332,01,73001,1100223826,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,001,BELALCAZAR ,,,0,24/02/2025,,901041691,CENTRO MEDICO COLSANITAS PREMIUM IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300102096,01,73001,1100224123,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,,,,7,,4,3,7,0,0,7,73,001,SIN INFORMACION ,,,0,24/02/2025,,8300010077,UNIDAD MEDICA DE DIAGNOSTICO COLMEDICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,7,1,1,1,BD-998.xlsx,raw
998,2025-02-22,8,2025,7348301012,01,73483,1100224654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,,1,0,1,0,0,1,73,483,NATAGAIMA,,,0,24/02/2025,,8001821365,HOSPITAL SAN ANTONIO NATAGAIMA,TOLIMA,NATAGAIMA,TOLIMA,NATAGAIMA,,1,0,1,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7334903361,02,73349,1100225084,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,349,9999999,,,0,24/02/2025,,9012051932,VIDA INTEGRA IPS SEDE 4,TOLIMA,HONDA,TOLIMA,HONDA,,2,0,0,0,BD-998.xlsx,raw
998,2025-02-28,9,2025,7316814400,01,73168,1100225671,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,,,,4,,4,0,4,0,0,4,73,168,99999,,,0,28/02/2025,,809003264,INPEC-CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,4,0,1,0,BD-998.xlsx,raw
998,2025-03-01,9,2025,7344913600,99,73449,1100226025,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,,,6,,6,0,6,0,0,6,73,449,999999999,,,0,01/03/2025,,8090033051,CPMSMELGAR,TOLIMA,MELGAR,TOLIMA,MELGAR,,6,0,0,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300101381,01,73001,1100254397,0,0,0,1,0,0,0,1,0,0,0,2,0,1,2,1,1,1,,,,10,,2,8,10,0,0,10,73,001,99999999,,,0,14/04/2025,,8090127161,SERVICIO ASISTENCIAL MEDICO INTEGRAL DOMICILIARIO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,0,6,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300100771,26,73001,1100254705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,USIESE,,,0,14/04/2025,,8090035902,CENTRO DE SALUD LA CIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7367870125,00,73678,1100254939,0,1,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,9,,9,0,9,0,0,9,73,678,NO APLICA,,,0,14/04/2025,,9004864391,ESCUELA NACIONAL DE ENTRENAMIENTO POLICIAL,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,9,1,0,1,BD-998.xlsx,raw
998,2025-04-18,16,2025,7300162100,99,73001,1100255264,0,0,0,0,0,3,2,1,1,1,2,2,1,0,0,1,1,0,,,,15,,9,6,15,0,0,15,73,001,PICALEÑA,,,0,18/04/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,0,2,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7306700818,02,73067,1100255560,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,067,CORREGIMIENTO SANTIAGO PEREZ,,,0,19/04/2025,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES ESE,TOLIMA,ATACO,TOLIMA,ATACO,,2,0,0,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7300102822,01,73001,1100255979,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,3,2,5,0,0,5,73,001,MACARENA,,,0,21/04/2025,,8000037651,VIRREY SOLIS IPS SA MACARENA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,3,0,3,BD-998.xlsx,raw
998,2025-01-03,1,2025,7300102822,07,73001,1100199532,6,9,2,1,2,9,13,4,9,7,6,1,1,0,0,0,0,0,,,,70,,30,40,70,,,70,73,001,NO APLICA,,,0,03/01/2025,,8000037651,VIRREY SOLIS IPS SA COMPLEJO MEDICO LA FLORIDA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,70,15,0,15,BD-998.xlsx,raw
998,2025-01-04,1,2025,7300102875,02,73001,1100200265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,999999,,,0,04/01/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,1,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7350400703,01,73504,1100200697,3,0,2,2,0,2,0,2,3,3,1,1,1,0,0,2,2,0,,,,24,,15,9,24,0,0,24,73,504,3112230151,,,0,04/01/2025,,8907009671,HOSPITAL SAN JOSE ESE,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,24,3,4,3,BD-998.xlsx,raw
998,2025-01-04,1,2025,7344901045,01,73449,1100200907,2,2,1,2,2,3,3,3,2,3,0,0,1,0,0,2,0,2,,,,28,,14,14,28,0,0,28,73,449,CRA 26 N 810 CENTRO,,,0,04/01/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,28,4,4,4,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300102822,02,73001,1100222946,0,1,1,0,0,0,1,1,1,1,2,3,2,0,0,0,0,0,,,,13,,6,7,13,0,0,13,73,001,QUINTA,,,0,24/02/2025,,8000037651,VIRREY SOLIS IPS SA QUINTA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,1,0,1,BD-998.xlsx,raw
998,2025-02-22,8,2025,7340800737,01,73408,1100222737,0,0,2,0,0,1,2,0,3,1,1,2,0,2,1,0,1,0,,,,16,,7,9,16,0,2,14,73,408,HOSPITAL REINA SOFIA DE ESPAÑA,,,0,24/02/2025,,8907068235,HOSPITAL REINA SOFIA DE ESPAÑA,TOLIMA,LERIDA,TOLIMA,LERIDA,,16,0,4,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300103332,02,73001,1100223862,1,23,12,10,10,12,22,21,26,16,6,11,9,7,4,7,1,1,,,,199,,86,113,199,0,0,199,73,001,CENTRO MEDICO IBAGUE,,,0,24/02/2025,,9010416913,CENTRO MEDICO IBAGUE EPS SANITAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,199,24,20,24,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300103255,01,73001,1100224387,1,5,5,0,0,0,1,2,1,0,1,1,1,0,2,0,0,0,,,,20,,5,15,20,0,0,20,73,001,CM IBAGUE,,,0,24/02/2025,,860007336,CENTRO MEDICO COLSUBSIDIO IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,20,6,2,6,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300101090,03,73001,1100224919,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,,,,3,,0,3,3,0,0,3,73,001,INTERLAKEN,,,7,,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD PYP,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,0,2,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7334903420,01,73349,1100225078,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,4,,3,1,4,0,4,0,73,349,9999999,,,0,24/02/2025,,9017732373,MAS SALUT SAS,TOLIMA,HONDA,TOLIMA,HONDA,,4,0,0,0,BD-998.xlsx,raw
998,2025-02-28,9,2025,7300162100,99,73001,1100225736,0,0,0,0,0,1,1,1,2,2,2,3,1,1,2,1,0,0,,,,17,,12,5,17,0,0,17,73,001,COIBA PICALEÑA,,,0,28/02/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,17,0,4,0,BD-998.xlsx,raw
998,2025-03-01,9,2025,7350400703,01,73504,1100226064,0,1,1,1,1,2,1,0,3,1,0,1,2,0,0,1,0,0,,,,15,,8,7,15,0,0,15,73,504,999999999999999,,,0,01/03/2025,,8907009671,HOSPITAL SAN JOSE ESE,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,15,1,1,1,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300171330,01,73001,1100254494,0,0,3,1,4,1,0,2,3,1,1,0,2,1,2,0,0,0,,,,21,,10,11,21,0,0,21,73,001,ESPRI BAIBA,,,0,14/04/2025,,80014012,UNIDAD PRESTADORA DE SALUD TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,21,0,3,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300102424,03,73001,1100254825,7,3,3,0,3,4,1,0,0,2,2,0,0,0,0,0,0,1,,,,26,,11,15,26,0,0,26,73,001,PRADO ALTO,,,0,14/04/2025,,8001493846,CLINICA COLSANITAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,26,10,1,10,BD-998.xlsx,raw
998,2025-04-12,15,2025,7316801090,05,73168,1100254978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,0,1,1,0,0,1,73,168,999999999,,,0,14/04/2025,,80000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALUD,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,1,0,1,0,BD-998.xlsx,raw
998,2025-04-13,16,2025,7314800104,01,73148,1100255324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,2,,0,2,2,0,0,2,73,148,BARRIO LUCITANIA,,,0,19/04/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,2,0,1,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7322601043,01,73226,1100255563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,226,99999999,,,0,19/04/2025,,890702080,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTA,TOLIMA,CUNDAY,TOLIMA,CUNDAY,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-19,16,2025,7300102822,02,73001,1100255986,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,,,,5,,4,1,5,0,0,5,73,001,QUINTA,,,0,21/04/2025,,8000037651,VIRREY SOLIS IPS SA QUINTA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,0,0,0,BD-998.xlsx,raw
998,2025-01-02,1,2025,7300102096,01,73001,1100199628,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,,,,6,,2,4,6,0,0,6,73,001,SIN INFORMACION,,,0,03/01/2025,,8300010077,UNIDAD MEDICA DE DIAGNOSTICO COLMEDICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,6,0,0,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7328300950,01,73283,1100200315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,3,,1,2,3,0,0,3,73,283,CENTRO,,,0,04/01/2025,,14222681,ARTEAGA QUIROGA ALFONSO,TOLIMA,FRESNO,TOLIMA,FRESNO,,3,0,2,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7368600301,01,73686,1100200712,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,686,SIN INFORMACION,,,0,04/01/2025,,8907015435,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL,TOLIMA,SANTA ISABEL,TOLIMA,SANTA ISABEL,,3,0,0,0,BD-998.xlsx,raw
998,2025-01-04,1,2025,7362201039,01,73622,1100200917,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,4,,01,3,4,0,0,4,73,622,HOSPITAL SANTA LUCIA,,,0,04/01/2025,,8907014358,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,TOLIMA,RONCESVALLES,TOLIMA,RONCESVALLES,,4,3,0,3,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300102822,03,73001,1100222966,0,6,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,13,,8,5,13,0,0,13,73,001,VARSOVIA,,,0,24/02/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,6,0,6,BD-998.xlsx,raw
998,2025-02-22,8,2025,7344901045,01,73449,1100223190,3,5,4,6,3,1,2,8,0,8,3,0,1,0,2,0,1,3,,,,50,,24,26,50,0,0,50,73,449,CRA 26 8 10 BARRIO CENTRO,,,0,24/02/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,50,8,6,8,BD-998.xlsx,raw
998,2025-02-22,8,2025,7316885213,80,73168,1100223859,5,0,0,8,0,0,0,0,0,15,22,0,0,0,7,5,0,0,,,,62,,42,20,62,0,0,62,73,168,PUEBLO NUEVO,,,0,24/02/2025,,7316885,BATALLÓN DE INFANTERÍA No. 17  JOSÉ DOMINGO CAICED,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,62,5,12,5,BD-998.xlsx,raw
998,2025-02-22,8,2025,7300171330,01,73001,1100224274,0,2,6,1,3,2,2,4,2,2,1,2,4,2,0,1,0,2,,,,36,,21,15,36,0,0,36,73,001,ESPRI BAIBA ,,,0,24/02/2025,,80014012,UNIDAD PRESTADORA DE SALUD TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,36,2,5,2,BD-998.xlsx,raw
998,2025-02-22,8,2025,7340801209,01,73408,1100224900,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,408,CENTRO,,,0,24/02/2025,,79483096,ZONA CAMPOS RENSO GUSTAVO,TOLIMA,LERIDA,TOLIMA,LERIDA,,2,0,0,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7358501092,01,73585,1100225043,1,7,0,5,3,1,0,2,2,3,1,2,0,0,2,2,3,0,,,,34,,15,19,34,0,2,32,73,585,PURIFICACION,,,0,24/02/2025,,890701353,NUEVO HOSPITAL LA CANDELARIA EMPRESA SOCIAL DEL ES,TOLIMA,PURIFICACION,TOLIMA,PURIFICACION,,34,8,7,8,BD-998.xlsx,raw
998,2025-02-23,9,2025,7314800104,01,73148,1100225817,0,2,0,0,3,1,0,0,1,1,1,0,1,0,0,0,0,0,,,,10,,4,6,10,0,0,10,73,148,BARRIO LUCITANIA,,,0,01/03/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,10,2,0,2,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300100771,02,73001,1100254288,0,0,2,1,0,1,1,0,1,0,1,0,0,0,2,0,0,0,,,,9,,3,6,9,0,0,9,73,001,USIESE,,,0,14/04/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,9,0,2,0,BD-998.xlsx,raw
998,2025-04-12,15,2025,7316800855,07,73168,1100254274,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,,,,6,,2,4,6,0,0,6,73,168,THE WALA IPS,,,0,14/04/2025,,8090083622,IPS THE WALA CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,6,2,1,2,BD-998.xlsx,raw
998,2025-04-12,15,2025,7300103255,01,73001,1100254788,0,5,2,1,1,0,2,0,1,8,1,0,1,0,1,0,0,0,,,,23,,11,12,23,0,0,23,73,001,CM IBAGUE,,,0,14/04/2025,,860007336,CENTRO MEDICO COLSUBSIDIO IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,23,5,1,5,BD-998.xlsx,raw
998,2025-04-12,15,2025,7328301040,01,73283,1100254952,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,,5,,2,3,5,0,0,5,73,283,HSVP,,,0,14/04/2025,,8907009014,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,FRESNO,TOLIMA,FRESNO,,5,2,0,2,BD-998.xlsx,raw
998,2025-04-19,16,2025,7300102818,01,73001,1100255329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,NO APLICA,,,0,19/04/2025,,9011536265,SOCIEDAD MEDICA TU PEDIATRA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,1,0,1,BD-998.xlsx,raw
